Order_ID,Order_Date,Customer_Name,Segment,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD100590,2025-01-22,Customer 1170,Consumer,South,Telangana,Technology,Phones,Pixel Phone,1,78871.46,0,78871.46,7459.22
ORD100591,2025-03-05,Customer 1191,Small Business,South,Karnataka,Furniture,Tables,Office Table,6,13788.34,0,82730.05,9267.63
ORD100592,2025-06-30,Customer 1183,Consumer,South,Karnataka,Office Supplies,Binders,Ring Binder,1,424.23,0,424.23,83.29
ORD100593,2025-03-29,Customer 1150,Consumer,North,Delhi,Office Supplies,Paper,A4 Paper,5,803.34,0.1,3615.04,490.28
ORD100594,2025-04-03,Customer 1080,Consumer,East,West Bengal,Office Supplies,Art Supplies,Markers,5,311.69,0,1558.44,385.73
ORD100595,2025-09-24,Customer 1029,Consumer,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,5,17137.39,0,85686.95,13040.3
ORD100596,2025-11-04,Customer 1017,Small Business,East,Jharkhand,Office Supplies,Art Supplies,Markers,5,518.37,0.1,2332.69,225.18
ORD100597,2025-12-14,Customer 1030,Consumer,East,Jharkhand,Technology,Printers,Laser Printer,4,19265.63,0.2,61650.03,11025.13
ORD100598,2025-12-22,Customer 1216,Small Business,North,Delhi,Office Supplies,Binders,Ring Binder,3,489.59,0.05,1395.32,155.66
ORD100599,2025-04-30,Customer 1091,Consumer,West,Goa,Office Supplies,Storage,File Cabinet,7,4779.06,0.2,26762.72,6356.4
ORD100600,2025-09-06,Customer 1241,Consumer,East,West Bengal,Technology,Printers,Laser Printer,1,14019.32,0.1,12617.38,1334.68
ORD100601,2025-01-28,Customer 1159,Corporate,North,Delhi,Furniture,Chairs,Ergonomic Chair,4,12266.47,0.05,46612.57,4712.63
ORD100602,2025-12-05,Customer 1087,Corporate,West,Maharashtra,Office Supplies,Binders,Presentation Binder,6,289.12,0.15,1474.5,147.55
ORD100603,2025-01-17,Customer 1009,Consumer,West,Rajasthan,Office Supplies,Paper,Premium Paper,4,454.46,0.1,1636.07,249.28
ORD100604,2025-12-28,Customer 1125,Corporate,South,Tamil Nadu,Furniture,Tables,Meeting Table,6,14727.01,0,88362.07,18127.32
ORD100605,2025-09-01,Customer 1090,Corporate,South,Karnataka,Furniture,Furnishings,Whiteboard,4,4046.27,0.1,14566.57,2778.24
ORD100606,2025-06-14,Customer 1195,Small Business,North,Haryana,Technology,Phones,Galaxy Phone,7,42549.48,0.2,238277.07,37760.42
ORD100607,2025-07-14,Customer 1165,Consumer,North,Delhi,Furniture,Bookcases,Metal Bookcase,3,5487.86,0.02,16134.31,2088.99
ORD100608,2025-12-19,Customer 1168,Small Business,North,Uttar Pradesh,Office Supplies,Paper,Premium Paper,2,262.81,0.05,499.34,37.81
ORD100609,2025-05-17,Customer 1206,Consumer,North,Punjab,Office Supplies,Paper,Premium Paper,4,620.73,0.05,2358.77,456.32
ORD100610,2025-06-22,Customer 1162,Small Business,West,Maharashtra,Furniture,Bookcases,Wood Bookcase,5,9741.62,0.1,43837.27,4356.85
ORD100611,2025-10-02,Customer 1245,Consumer,South,Telangana,Technology,Phones,Pixel Phone,5,44935.83,0.02,220185.58,46768.72
ORD100612,2025-10-31,Customer 1077,Consumer,East,Bihar,Technology,Printers,Inkjet Printer,2,16724.86,0,33449.72,7470.6
ORD100613,2025-08-10,Customer 1046,Small Business,East,Odisha,Technology,Printers,Inkjet Printer,5,21430.34,0.2,85721.35,16969.17
ORD100614,2025-10-23,Customer 1232,Consumer,West,Maharashtra,Technology,Printers,Inkjet Printer,6,21916.14,0.15,111772.32,25719.98
ORD100615,2025-09-25,Customer 1105,Consumer,South,Telangana,Furniture,Tables,Office Table,2,23660.84,0.05,44955.59,11383.06
ORD100616,2025-11-21,Customer 1103,Consumer,South,Andhra Pradesh,Office Supplies,Storage,File Cabinet,6,1131.39,0.2,5430.67,881.24
ORD100617,2025-04-09,Customer 1231,Consumer,North,Punjab,Technology,Accessories,USB Hub,4,4226.9,0.1,15216.83,2249.72
ORD100618,2025-05-20,Customer 1005,Consumer,South,Telangana,Technology,Accessories,Keyboard,6,6070.88,0.2,29140.24,3988.87
ORD100619,2025-06-10,Customer 1214,Corporate,East,Odisha,Office Supplies,Art Supplies,Sketch Pens,6,806.05,0,4836.27,809.19
ORD100620,2025-05-01,Customer 1226,Consumer,North,Delhi,Furniture,Chairs,Visitor Chair,6,15520.23,0.15,79153.19,7748.92
ORD100621,2025-06-10,Customer 1027,Consumer,East,Bihar,Office Supplies,Art Supplies,Notebooks,6,321.33,0.1,1735.18,178.66
ORD100622,2025-08-14,Customer 1108,Consumer,West,Gujarat,Technology,Phones,Pixel Phone,5,43105.23,0,215526.17,32248.7
ORD100623,2025-05-23,Customer 1189,Corporate,South,Telangana,Furniture,Bookcases,Metal Bookcase,1,15794.46,0.15,13425.29,673.39
ORD100624,2025-12-20,Customer 1175,Consumer,South,Andhra Pradesh,Technology,Printers,Inkjet Printer,6,33837.54,0.05,192873.98,51342.01
ORD100625,2025-08-15,Customer 1220,Small Business,West,Goa,Technology,Printers,Inkjet Printer,3,9527.01,0.02,28009.41,3933.45
ORD100626,2025-11-20,Customer 1105,Small Business,East,Bihar,Office Supplies,Art Supplies,Markers,3,1046.41,0.1,2825.31,448.21
ORD100627,2025-08-05,Customer 1188,Consumer,North,Delhi,Office Supplies,Storage,Storage Box,3,2641.05,0.2,6338.52,1324.46
ORD100628,2025-01-27,Customer 1021,Consumer,South,Andhra Pradesh,Furniture,Tables,Office Table,4,10001.88,0.05,38007.16,5188.69
ORD100629,2025-09-22,Customer 1044,Corporate,South,Karnataka,Office Supplies,Art Supplies,Sketch Pens,4,600.12,0.2,1920.38,114.02
ORD100630,2025-05-25,Customer 1242,Consumer,South,Andhra Pradesh,Technology,Accessories,Keyboard,4,6221.26,0.15,21152.27,1943.62
ORD100631,2025-02-15,Customer 1022,Small Business,West,Gujarat,Technology,Laptops,Business Laptop,4,109890.43,0.15,373627.45,37263.63
ORD100632,2025-10-18,Customer 1052,Consumer,North,Haryana,Technology,Printers,Inkjet Printer,7,25861.08,0,181027.57,23422.52
ORD100633,2025-05-28,Customer 1048,Consumer,West,Goa,Furniture,Furnishings,Desk Lamp,5,1793.4,0.05,8518.65,1936.93
ORD100634,2025-03-16,Customer 1175,Corporate,North,Delhi,Technology,Accessories,Keyboard,5,3541.15,0.02,17351.65,2712.42
ORD100635,2025-01-06,Customer 1188,Corporate,West,Maharashtra,Technology,Accessories,USB Hub,6,2036.97,0.1,10999.64,2319.38
ORD100636,2025-02-18,Customer 1153,Corporate,North,Delhi,Technology,Laptops,Gaming Laptop,3,149657.64,0.2,359178.34,87203.53
ORD100637,2025-01-03,Customer 1143,Consumer,East,Odisha,Furniture,Furnishings,Whiteboard,4,4527.57,0.02,17748.08,5110.96
ORD100638,2025-05-14,Customer 1036,Consumer,South,Karnataka,Furniture,Bookcases,Metal Bookcase,2,6068.84,0.2,9710.14,1424.41
ORD100639,2025-01-23,Customer 1194,Small Business,South,Karnataka,Furniture,Bookcases,Metal Bookcase,4,9451.2,0.05,35914.55,7267.13
ORD100640,2025-08-12,Customer 1112,Consumer,South,Andhra Pradesh,Technology,Printers,Laser Printer,5,30884.94,0.2,123539.77,21009.6
ORD100641,2025-01-28,Customer 1229,Small Business,South,Telangana,Technology,Printers,Inkjet Printer,2,26766.96,0.1,48180.53,3879.75
ORD100642,2025-08-15,Customer 1031,Consumer,East,Odisha,Office Supplies,Art Supplies,Sketch Pens,4,179.36,0.2,573.97,126.68
ORD100643,2025-05-26,Customer 1146,Consumer,South,Telangana,Office Supplies,Storage,Storage Box,5,5988.43,0,29942.13,5860.38
ORD100644,2025-05-07,Customer 1095,Corporate,West,Maharashtra,Office Supplies,Storage,Storage Box,3,4151.61,0.2,9963.87,566.33
ORD100645,2025-06-15,Customer 1001,Consumer,South,Telangana,Technology,Printers,Inkjet Printer,4,24593.99,0.05,93457.16,18525.54
ORD100646,2025-12-02,Customer 1204,Consumer,West,Maharashtra,Technology,Laptops,Business Laptop,7,50111.64,0.2,280625.16,25887.64
ORD100647,2025-10-08,Customer 1218,Consumer,West,Goa,Technology,Accessories,Keyboard,2,6779.81,0.1,12203.66,910.65
ORD100648,2025-07-26,Customer 1235,Consumer,East,Odisha,Furniture,Tables,Office Table,3,17271.13,0.1,46632.04,10114.29
ORD100649,2025-07-03,Customer 1153,Consumer,North,Uttar Pradesh,Office Supplies,Binders,Presentation Binder,4,451.87,0.1,1626.74,185.56
ORD100650,2025-07-08,Customer 1165,Corporate,South,Andhra Pradesh,Furniture,Furnishings,Desk Lamp,1,3580.05,0.1,3222.04,656.71
ORD100651,2025-09-11,Customer 1175,Small Business,North,Punjab,Technology,Printers,Laser Printer,7,20373.12,0.02,139759.59,40742.85
ORD100652,2025-09-25,Customer 1108,Consumer,West,Goa,Technology,Phones,iPhone,1,79459.23,0.15,67540.35,4469.76
ORD100653,2025-12-05,Customer 1201,Consumer,East,Jharkhand,Technology,Phones,iPhone,1,25633.68,0.2,20506.94,2703.5
ORD100654,2025-01-24,Customer 1206,Consumer,North,Punjab,Furniture,Bookcases,Metal Bookcase,5,17171.66,0.2,68686.63,8859.79
ORD100655,2025-04-19,Customer 1003,Consumer,South,Tamil Nadu,Technology,Accessories,Wireless Mouse,4,4066.57,0,16266.28,2714.6
ORD100656,2025-08-24,Customer 1172,Small Business,West,Goa,Office Supplies,Art Supplies,Sketch Pens,5,985.1,0.15,4186.68,510.19
ORD100657,2025-06-04,Customer 1219,Consumer,North,Uttar Pradesh,Technology,Phones,Galaxy Phone,1,72669.87,0.2,58135.9,14156.93
ORD100658,2025-11-29,Customer 1197,Consumer,South,Tamil Nadu,Furniture,Furnishings,Desk Organizer,7,5240.07,0.02,35946.87,3376.87
ORD100659,2025-08-05,Customer 1220,Consumer,North,Punjab,Technology,Laptops,Ultrabook,6,91752.92,0.1,495465.79,78644.11
ORD100660,2025-04-14,Customer 1110,Small Business,East,Jharkhand,Furniture,Furnishings,Desk Lamp,3,547.25,0.2,1313.39,284.32
ORD100661,2025-10-24,Customer 1231,Corporate,East,Jharkhand,Technology,Printers,Inkjet Printer,5,23549.1,0.15,100083.67,24846.95
ORD100662,2025-04-29,Customer 1106,Small Business,North,Delhi,Furniture,Furnishings,Desk Organizer,3,3819.53,0.05,10885.67,2873.09
ORD100663,2025-09-11,Customer 1112,Consumer,East,Odisha,Furniture,Furnishings,Desk Lamp,2,2228.06,0.02,4367.01,778.34
ORD100664,2025-10-28,Customer 1213,Small Business,East,Bihar,Office Supplies,Art Supplies,Markers,3,881.44,0.1,2379.9,633.43
ORD100665,2025-08-30,Customer 1155,Consumer,South,Tamil Nadu,Furniture,Bookcases,Wood Bookcase,6,12950.57,0.02,76149.36,9053.13
ORD100666,2025-09-10,Customer 1044,Corporate,East,West Bengal,Technology,Phones,Galaxy Phone,3,77020.71,0.05,219509.02,47507.05
ORD100667,2025-02-02,Customer 1200,Consumer,East,West Bengal,Furniture,Tables,Office Table,5,10602.39,0.05,50361.36,14408.68
ORD100668,2025-10-13,Customer 1200,Corporate,East,West Bengal,Office Supplies,Paper,A4 Paper,4,769.34,0,3077.37,906.05
ORD100669,2025-10-15,Customer 1074,Corporate,North,Uttar Pradesh,Furniture,Tables,Study Table,1,26771.74,0.05,25433.15,2595.38
ORD100670,2025-02-20,Customer 1196,Corporate,South,Andhra Pradesh,Furniture,Bookcases,Wood Bookcase,1,19350.41,0.1,17415.37,4672.89
ORD100671,2025-08-31,Customer 1170,Consumer,East,Jharkhand,Technology,Laptops,Business Laptop,3,84105.82,0.1,227085.71,30507.05
ORD100672,2025-04-27,Customer 1092,Small Business,South,Tamil Nadu,Office Supplies,Art Supplies,Sketch Pens,4,1144.62,0.15,3891.7,845.72
ORD100673,2025-03-16,Customer 1100,Corporate,North,Punjab,Office Supplies,Paper,A4 Paper,3,454.62,0.02,1336.59,227.88
ORD100674,2025-10-22,Customer 1077,Corporate,North,Haryana,Office Supplies,Storage,File Cabinet,4,5337.54,0.2,17080.13,2592.67
ORD100675,2025-06-26,Customer 1158,Corporate,North,Haryana,Office Supplies,Binders,Presentation Binder,4,350.43,0.15,1191.46,214.29
ORD100676,2025-11-29,Customer 1189,Small Business,West,Rajasthan,Office Supplies,Storage,Storage Box,1,3317.11,0.1,2985.4,640.43
ORD100677,2025-04-20,Customer 1203,Consumer,North,Haryana,Furniture,Bookcases,Metal Bookcase,7,15624.5,0,109371.47,9420.83
ORD100678,2025-05-04,Customer 1031,Consumer,East,West Bengal,Office Supplies,Paper,A4 Paper,7,492.44,0.2,2757.64,390.62
ORD100679,2025-08-18,Customer 1144,Corporate,East,Odisha,Furniture,Chairs,Office Chair,3,17752.78,0.2,42606.68,10548.56
ORD100680,2025-06-29,Customer 1132,Corporate,East,Bihar,Technology,Laptops,Ultrabook,4,99565.0,0.02,390294.79,38307.4
ORD100681,2025-08-21,Customer 1121,Consumer,North,Delhi,Technology,Printers,Inkjet Printer,1,9582.96,0.1,8624.67,2160.24
ORD100682,2025-07-09,Customer 1176,Small Business,West,Goa,Furniture,Furnishings,Whiteboard,5,3492.96,0.1,15718.34,4310.48
ORD100683,2025-08-02,Customer 1135,Consumer,South,Andhra Pradesh,Technology,Laptops,Gaming Laptop,6,93059.84,0.2,446687.25,63831.97
ORD100684,2025-08-22,Customer 1104,Consumer,West,Rajasthan,Technology,Laptops,Ultrabook,3,141778.22,0,425334.67,90320.69
ORD100685,2025-10-20,Customer 1124,Consumer,East,Odisha,Technology,Laptops,Business Laptop,3,77017.08,0.05,219498.68,29460.5
ORD100686,2025-03-14,Customer 1031,Consumer,West,Maharashtra,Technology,Accessories,Headset,2,1853.39,0.2,2965.42,407.85
ORD100687,2025-01-23,Customer 1213,Corporate,West,Gujarat,Furniture,Bookcases,Metal Bookcase,3,18173.61,0.1,49068.76,11706.88
ORD100688,2025-09-16,Customer 1170,Corporate,West,Goa,Office Supplies,Art Supplies,Markers,7,887.04,0,6209.31,1589.33
ORD100689,2025-04-30,Customer 1042,Corporate,West,Rajasthan,Technology,Phones,iPhone,4,67306.16,0.2,215379.7,10656.25
ORD100690,2025-10-15,Customer 1133,Consumer,North,Uttar Pradesh,Furniture,Chairs,Ergonomic Chair,5,11356.6,0,56782.99,16501.39
ORD100691,2025-09-15,Customer 1214,Small Business,North,Uttar Pradesh,Technology,Laptops,Business Laptop,3,127609.49,0.02,375171.9,96618.74
ORD100692,2025-02-13,Customer 1106,Consumer,East,Bihar,Furniture,Chairs,Office Chair,7,17040.81,0.05,113321.37,18544.34
ORD100693,2025-07-15,Customer 1022,Consumer,East,Jharkhand,Technology,Phones,iPhone,2,37118.57,0.02,72752.39,9546.71
ORD100694,2025-12-14,Customer 1081,Consumer,South,Karnataka,Technology,Accessories,Keyboard,1,5193.79,0.05,4934.1,756.33
ORD100695,2025-05-13,Customer 1126,Consumer,West,Goa,Office Supplies,Paper,A4 Paper,2,405.75,0.15,689.78,118.25
ORD100696,2025-02-28,Customer 1233,Small Business,East,Bihar,Technology,Printers,Inkjet Printer,1,20556.8,0.1,18501.12,3596.23
ORD100697,2025-10-11,Customer 1128,Consumer,North,Punjab,Technology,Laptops,Gaming Laptop,5,87708.32,0,438541.61,116731.5
ORD100698,2025-07-11,Customer 1158,Consumer,South,Andhra Pradesh,Office Supplies,Art Supplies,Notebooks,4,98.06,0.1,353.02,94.06
ORD100699,2025-01-01,Customer 1089,Small Business,North,Punjab,Office Supplies,Art Supplies,Sketch Pens,5,338.52,0.2,1354.09,153.87
ORD100700,2025-10-27,Customer 1185,Corporate,East,Bihar,Technology,Phones,Pixel Phone,1,44485.43,0,44485.43,11686.75
ORD100701,2025-08-10,Customer 1062,Corporate,South,Karnataka,Furniture,Bookcases,Metal Bookcase,6,9073.81,0.2,43554.28,5644.55
ORD100702,2025-06-24,Customer 1001,Small Business,South,Andhra Pradesh,Furniture,Bookcases,Wood Bookcase,6,6840.2,0,41041.2,8780.07
ORD100703,2025-07-31,Customer 1031,Consumer,West,Goa,Office Supplies,Paper,A4 Paper,5,270.12,0.2,1080.46,138.23
ORD100704,2025-11-04,Customer 1056,Corporate,East,Bihar,Furniture,Chairs,Ergonomic Chair,4,8871.97,0.02,34778.12,6009.91
ORD100705,2025-12-15,Customer 1126,Small Business,East,Odisha,Technology,Accessories,Keyboard,2,6874.75,0.05,13062.03,987.43
ORD100706,2025-01-04,Customer 1141,Consumer,South,Andhra Pradesh,Office Supplies,Art Supplies,Markers,7,368.95,0.15,2195.25,331.88
ORD100707,2025-02-03,Customer 1070,Consumer,South,Telangana,Office Supplies,Binders,Presentation Binder,5,439.3,0.15,1867.03,378.74
ORD100708,2025-12-21,Customer 1240,Consumer,East,Jharkhand,Office Supplies,Art Supplies,Markers,4,787.11,0.2,2518.76,104.3
ORD100709,2025-05-21,Customer 1057,Consumer,North,Uttar Pradesh,Office Supplies,Art Supplies,Sketch Pens,3,644.85,0,1934.54,530.91
ORD100710,2025-09-30,Customer 1188,Consumer,West,Goa,Technology,Printers,Laser Printer,3,9290.65,0.15,23691.16,5216.51
ORD100711,2025-02-08,Customer 1110,Corporate,South,Karnataka,Technology,Accessories,Headset,1,4643.77,0,4643.77,399.98
ORD100712,2025-05-09,Customer 1060,Small Business,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,7,50715.45,0.05,337257.74,61323.07
ORD100713,2025-02-18,Customer 1032,Consumer,West,Goa,Furniture,Chairs,Ergonomic Chair,1,8972.23,0.2,7177.78,318.02
ORD100714,2025-01-29,Customer 1217,Consumer,East,West Bengal,Furniture,Furnishings,Desk Lamp,1,4565.39,0.15,3880.58,209.49
ORD100715,2025-11-13,Customer 1158,Consumer,West,Maharashtra,Technology,Phones,Pixel Phone,4,49102.01,0.1,176767.23,43941.93
ORD100716,2025-08-21,Customer 1215,Consumer,East,Odisha,Furniture,Chairs,Ergonomic Chair,1,12130.04,0,12130.04,2552.59
ORD100717,2025-11-23,Customer 1079,Corporate,East,Bihar,Technology,Printers,Inkjet Printer,2,13808.27,0,27616.54,2576.85
ORD100718,2025-06-09,Customer 1168,Corporate,South,Telangana,Technology,Accessories,Headset,3,3023.63,0,9070.89,1758.75
ORD100719,2025-05-02,Customer 1170,Consumer,North,Uttar Pradesh,Furniture,Tables,Office Table,6,27712.51,0,166275.03,25796.15
ORD100720,2025-11-04,Customer 1202,Small Business,East,Jharkhand,Office Supplies,Storage,File Cabinet,4,2105.99,0,8423.96,1515.86
ORD100721,2025-04-23,Customer 1243,Corporate,North,Uttar Pradesh,Furniture,Tables,Meeting Table,5,10328.46,0.1,46478.08,10067.57
ORD100722,2025-04-16,Customer 1036,Consumer,West,Gujarat,Technology,Phones,Pixel Phone,1,22939.99,0,22939.99,4634.62
ORD100723,2025-11-20,Customer 1184,Consumer,East,Odisha,Technology,Phones,Galaxy Phone,2,37034.76,0.02,72588.13,19583.12
ORD100724,2025-04-02,Customer 1201,Small Business,South,Karnataka,Technology,Accessories,Wireless Mouse,1,5938.11,0.02,5819.35,921.57
ORD100725,2025-04-18,Customer 1159,Small Business,East,West Bengal,Furniture,Bookcases,Metal Bookcase,6,7498.8,0.15,38243.86,9846.36
ORD100726,2025-03-02,Customer 1153,Consumer,South,Andhra Pradesh,Office Supplies,Binders,Ring Binder,2,303.67,0.2,485.88,54.58
ORD100727,2025-01-24,Customer 1223,Consumer,South,Tamil Nadu,Office Supplies,Storage,Storage Box,3,1633.6,0.2,3920.63,803.86
ORD100728,2025-04-18,Customer 1095,Consumer,North,Uttar Pradesh,Office Supplies,Paper,A4 Paper,5,502.28,0.2,2009.1,392.28
ORD100729,2025-04-02,Customer 1235,Corporate,East,West Bengal,Office Supplies,Art Supplies,Notebooks,4,594.82,0.15,2022.39,264.34
ORD100730,2025-04-17,Customer 1146,Consumer,South,Karnataka,Office Supplies,Art Supplies,Markers,4,301.38,0.1,1084.98,271.8
ORD100731,2025-05-11,Customer 1119,Consumer,North,Haryana,Technology,Phones,Pixel Phone,4,52760.99,0.02,206823.07,42082.64
ORD100732,2025-08-07,Customer 1045,Consumer,West,Rajasthan,Furniture,Furnishings,Whiteboard,7,3485.26,0.05,23176.97,3514.13
ORD100733,2025-11-27,Customer 1201,Consumer,North,Punjab,Technology,Phones,Pixel Phone,7,51618.25,0.15,307128.59,56543.59
ORD100734,2025-02-20,Customer 1077,Corporate,North,Haryana,Technology,Phones,iPhone,2,40361.78,0.2,64578.84,6615.01
ORD100735,2025-04-08,Customer 1103,Small Business,South,Telangana,Office Supplies,Storage,Storage Box,7,1936.95,0.05,12880.72,3088.64
ORD100736,2025-08-30,Customer 1150,Corporate,South,Tamil Nadu,Office Supplies,Binders,Ring Binder,6,394.64,0.1,2131.04,226.78
ORD100737,2025-08-25,Customer 1112,Consumer,East,West Bengal,Office Supplies,Storage,Storage Box,4,4666.76,0.2,14933.63,1820.28
ORD100738,2025-07-11,Customer 1086,Consumer,South,Tamil Nadu,Furniture,Tables,Meeting Table,6,5242.03,0.2,25161.74,5373.18
ORD100739,2025-12-18,Customer 1039,Small Business,West,Rajasthan,Office Supplies,Storage,File Cabinet,5,334.79,0,1673.96,473.51
ORD100740,2025-10-18,Customer 1084,Corporate,West,Goa,Office Supplies,Binders,Presentation Binder,1,304.49,0.02,298.4,53.55
ORD100741,2025-11-24,Customer 1006,Consumer,East,West Bengal,Technology,Phones,iPhone,5,29901.62,0.2,119606.47,19464.76
ORD100742,2025-07-17,Customer 1083,Small Business,East,Jharkhand,Technology,Accessories,Wireless Mouse,4,1061.96,0.15,3610.65,162.23
ORD100743,2025-07-20,Customer 1221,Consumer,South,Andhra Pradesh,Office Supplies,Binders,Presentation Binder,4,392.12,0.1,1411.63,374.25
ORD100744,2025-06-08,Customer 1128,Corporate,West,Goa,Office Supplies,Art Supplies,Markers,5,711.36,0.05,3378.94,664.8
ORD100745,2025-05-22,Customer 1134,Consumer,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,1,131581.18,0.15,111844.0,24624.08
ORD100746,2025-08-24,Customer 1215,Corporate,West,Rajasthan,Furniture,Chairs,Office Chair,6,16274.41,0.1,87881.84,11538.18
ORD100747,2025-07-20,Customer 1046,Corporate,South,Telangana,Furniture,Tables,Study Table,6,15801.92,0.1,85330.34,21791.94
ORD100748,2025-07-21,Customer 1178,Corporate,North,Punjab,Technology,Laptops,Gaming Laptop,6,101462.44,0.2,487019.72,112786.56
ORD100749,2025-09-10,Customer 1083,Consumer,West,Gujarat,Office Supplies,Paper,Premium Paper,1,741.01,0.15,629.86,132.99
ORD100750,2025-05-10,Customer 1097,Consumer,South,Tamil Nadu,Furniture,Furnishings,Desk Lamp,1,4333.2,0.2,3466.56,675.78
ORD100751,2025-04-10,Customer 1118,Consumer,West,Maharashtra,Technology,Accessories,Wireless Mouse,6,6477.96,0.05,36924.39,7937.45
ORD100752,2025-02-12,Customer 1004,Corporate,South,Andhra Pradesh,Office Supplies,Art Supplies,Markers,4,993.49,0.02,3894.48,438.24
ORD100753,2025-05-31,Customer 1039,Consumer,North,Punjab,Furniture,Furnishings,Desk Lamp,1,4528.35,0,4528.35,1037.1
ORD100754,2025-04-21,Customer 1164,Corporate,North,Delhi,Office Supplies,Binders,Presentation Binder,6,100.06,0.2,480.28,100.15
ORD100755,2025-07-19,Customer 1095,Small Business,East,Odisha,Furniture,Chairs,Ergonomic Chair,7,8972.24,0.02,61549.53,17193.28
ORD100756,2025-02-16,Customer 1245,Small Business,North,Punjab,Furniture,Chairs,Office Chair,7,6286.2,0.2,35202.73,1545.32
ORD100757,2025-03-27,Customer 1239,Consumer,North,Uttar Pradesh,Furniture,Chairs,Office Chair,3,11649.78,0.02,34250.37,7275.74
ORD100758,2025-03-03,Customer 1099,Consumer,South,Andhra Pradesh,Technology,Accessories,Headset,2,794.47,0.2,1271.15,126.57
ORD100759,2025-02-03,Customer 1153,Consumer,East,West Bengal,Furniture,Bookcases,Wood Bookcase,1,19995.55,0.1,17996.0,2183.59
ORD100760,2025-12-31,Customer 1236,Small Business,South,Andhra Pradesh,Technology,Phones,iPhone,3,83754.86,0.2,201011.68,23213.71
ORD100761,2025-06-20,Customer 1114,Consumer,South,Andhra Pradesh,Furniture,Bookcases,Metal Bookcase,1,10364.34,0.15,8809.69,2142.19
ORD100762,2025-09-15,Customer 1015,Consumer,North,Uttar Pradesh,Technology,Phones,Pixel Phone,2,67440.19,0.02,132182.77,27936.64
ORD100763,2025-06-01,Customer 1242,Consumer,South,Karnataka,Technology,Laptops,Ultrabook,1,69996.72,0.2,55997.37,9047.86
ORD100764,2025-03-10,Customer 1192,Consumer,East,Bihar,Technology,Phones,iPhone,7,83497.02,0.2,467583.33,97629.68
ORD100765,2025-06-25,Customer 1155,Small Business,South,Karnataka,Technology,Phones,iPhone,2,71697.27,0.2,114715.63,21599.86
ORD100766,2025-04-04,Customer 1036,Small Business,West,Gujarat,Furniture,Chairs,Office Chair,1,17328.09,0,17328.09,3804.57
ORD100767,2025-02-16,Customer 1042,Corporate,South,Andhra Pradesh,Furniture,Tables,Office Table,5,6954.11,0.2,27816.45,3692.81
ORD100768,2025-08-06,Customer 1220,Corporate,South,Telangana,Furniture,Bookcases,Metal Bookcase,5,12344.75,0.2,49378.98,3669.26
ORD100769,2025-07-04,Customer 1039,Corporate,West,Goa,Furniture,Furnishings,Whiteboard,4,3531.76,0.2,11301.62,1416.71
ORD100770,2025-01-11,Customer 1065,Consumer,West,Rajasthan,Furniture,Chairs,Office Chair,5,11289.37,0.15,47979.81,9709.32
ORD100771,2025-08-21,Customer 1234,Consumer,East,West Bengal,Furniture,Furnishings,Desk Lamp,3,1319.94,0.1,3563.83,349.46
ORD100772,2025-09-14,Customer 1150,Consumer,East,West Bengal,Furniture,Furnishings,Whiteboard,6,2738.87,0.1,14789.89,1814.99
ORD100773,2025-03-05,Customer 1192,Corporate,West,Goa,Office Supplies,Binders,Ring Binder,7,263.25,0.05,1750.58,415.2
ORD100774,2025-11-22,Customer 1208,Consumer,East,West Bengal,Office Supplies,Art Supplies,Sketch Pens,6,333.81,0.1,1802.58,112.83
ORD100775,2025-12-24,Customer 1215,Consumer,South,Telangana,Technology,Printers,Laser Printer,3,13927.61,0.15,35515.42,8946.02
ORD100776,2025-02-17,Customer 1064,Corporate,West,Goa,Furniture,Chairs,Visitor Chair,2,16202.09,0.02,31756.1,8178.62
ORD100777,2025-10-28,Customer 1068,Corporate,East,Jharkhand,Office Supplies,Paper,A4 Paper,6,622.2,0.05,3546.53,874.68
ORD100778,2025-12-24,Customer 1106,Corporate,East,Jharkhand,Technology,Laptops,Gaming Laptop,1,55171.42,0.2,44137.14,5381.41
ORD100779,2025-03-29,Customer 1208,Consumer,South,Andhra Pradesh,Furniture,Tables,Office Table,4,9549.61,0,38198.43,6843.07
ORD100780,2025-01-31,Customer 1027,Small Business,South,Andhra Pradesh,Office Supplies,Binders,Presentation Binder,7,251.69,0.2,1409.48,325.38
ORD100781,2025-02-10,Customer 1124,Corporate,East,West Bengal,Technology,Phones,Pixel Phone,1,40924.18,0.15,34785.55,3275.12
ORD100782,2025-01-05,Customer 1133,Corporate,North,Uttar Pradesh,Technology,Phones,iPhone,5,70876.88,0,354384.4,35900.99
ORD100783,2025-11-05,Customer 1087,Small Business,East,Odisha,Office Supplies,Art Supplies,Sketch Pens,5,543.87,0.05,2583.39,561.91
ORD100784,2025-07-04,Customer 1222,Corporate,West,Gujarat,Furniture,Chairs,Office Chair,7,8288.7,0,58020.91,4681.05
ORD100785,2025-01-14,Customer 1121,Consumer,North,Punjab,Office Supplies,Storage,Storage Box,3,2821.12,0.2,6770.7,1184.55
